case,hour,category,count,denominator,fraction
SZ_Air,146,remove_rule,0,3,0.0
SZ_Air,146,move_rule,0,3,0.0
SZ_Air,146,explicit_no_change,3,3,1.0
SZ_Air,146,deterministic_rejection,0,3,0.0
SZ_Air,146,schema_fallback,0,3,0.0
SZ_Air,147,set_param,0,3,0.0
SZ_Air,147,add_rule,0,3,0.0
SZ_Air,147,replace_rule,0,3,0.0
SZ_Air,147,remove_rule,0,3,0.0
SZ_Air,147,move_rule,0,3,0.0
SZ_Air,147,explicit_no_change,3,3,1.0
SZ_Air,147,deterministic_rejection,0,3,0.0
SZ_Air,147,schema_fallback,0,3,0.0
SZ_Air,148,set_param,0,3,0.0
SZ_Air,148,add_rule,0,3,0.0
SZ_Air,148,replace_rule,0,3,0.0
SZ_Air,148,remove_rule,0,3,0.0
SZ_Air,148,move_rule,0,3,0.0
SZ_Air,148,explicit_no_change,3,3,1.0
SZ_Air,148,deterministic_rejection,0,3,0.0
SZ_Air,148,schema_fallback,0,3,0.0
SZ_Air,149,set_param,0,3,0.0
SZ_Air,149,add_rule,0,3,0.0
SZ_Air,149,replace_rule,0,3,0.0
SZ_Air,149,remove_rule,0,3,0.0
SZ_Air,149,move_rule,0,3,0.0
SZ_Air,149,explicit_no_change,3,3,1.0
SZ_Air,149,deterministic_rejection,0,3,0.0
SZ_Air,149,schema_fallback,0,3,0.0
SZ_Air,150,set_param,0,3,0.0
SZ_Air,150,add_rule,0,3,0.0
SZ_Air,150,replace_rule,0,3,0.0
SZ_Air,150,remove_rule,0,3,0.0
SZ_Air,150,move_rule,0,3,0.0
SZ_Air,150,explicit_no_change,3,3,1.0
SZ_Air,150,deterministic_rejection,0,3,0.0
SZ_Air,150,schema_fallback,0,3,0.0
SZ_Air,151,set_param,0,3,0.0
SZ_Air,151,add_rule,0,3,0.0
SZ_Air,151,replace_rule,0,3,0.0
SZ_Air,151,remove_rule,0,3,0.0
SZ_Air,151,move_rule,0,3,0.0
SZ_Air,151,explicit_no_change,3,3,1.0
SZ_Air,151,deterministic_rejection,0,3,0.0
SZ_Air,151,schema_fallback,0,3,0.0
SZ_Air,152,set_param,1,3,0.3333333333333333
SZ_Air,152,add_rule,0,3,0.0
SZ_Air,152,replace_rule,0,3,0.0
SZ_Air,152,remove_rule,0,3,0.0
SZ_Air,152,move_rule,0,3,0.0
SZ_Air,152,explicit_no_change,1,3,0.3333333333333333
SZ_Air,152,deterministic_rejection,1,3,0.3333333333333333
SZ_Air,152,schema_fallback,0,3,0.0
SZ_Air,153,set_param,0,3,0.0
SZ_Air,153,add_rule,0,3,0.0
SZ_Air,153,replace_rule,1,3,0.3333333333333333
SZ_Air,153,remove_rule,0,3,0.0
SZ_Air,153,move_rule,0,3,0.0
SZ_Air,153,explicit_no_change,0,3,0.0
SZ_Air,153,deterministic_rejection,1,3,0.3333333333333333
SZ_Air,153,schema_fallback,1,3,0.3333333333333333
SZ_Air,154,set_param,1,3,0.3333333333333333
SZ_Air,154,add_rule,0,3,0.0
SZ_Air,154,replace_rule,0,3,0.0
SZ_Air,154,remove_rule,0,3,0.0
SZ_Air,154,move_rule,0,3,0.0
SZ_Air,154,explicit_no_change,0,3,0.0
SZ_Air,154,deterministic_rejection,2,3,0.6666666666666666
SZ_Air,154,schema_fallback,0,3,0.0
SZ_Air,155,set_param,1,3,0.3333333333333333
SZ_Air,155,add_rule,0,3,0.0
SZ_Air,155,replace_rule,2,3,0.6666666666666666
SZ_Air,155,remove_rule,0,3,0.0
SZ_Air,155,move_rule,0,3,0.0
SZ_Air,155,explicit_no_change,0,3,0.0
SZ_Air,155,deterministic_rejection,0,3,0.0
SZ_Air,155,schema_fallback,0,3,0.0
SZ_Air,156,set_param,0,3,0.0
SZ_Air,156,add_rule,0,3,0.0
SZ_Air,156,replace_rule,2,3,0.6666666666666666
SZ_Air,156,remove_rule,0,3,0.0
SZ_Air,156,move_rule,0,3,0.0
SZ_Air,156,explicit_no_change,1,3,0.3333333333333333
SZ_Air,156,deterministic_rejection,0,3,0.0
SZ_Air,156,schema_fallback,0,3,0.0
SZ_Air,157,set_param,0,3,0.0
SZ_Air,157,add_rule,0,3,0.0
SZ_Air,157,replace_rule,2,3,0.6666666666666666
SZ_Air,157,remove_rule,0,3,0.0
SZ_Air,157,move_rule,0,3,0.0
SZ_Air,157,explicit_no_change,0,3,0.0
SZ_Air,157,deterministic_rejection,1,3,0.3333333333333333
SZ_Air,157,schema_fallback,0,3,0.0
SZ_Air,158,set_param,0,3,0.0
SZ_Air,158,add_rule,0,3,0.0
SZ_Air,158,replace_rule,2,3,0.6666666666666666
SZ_Air,158,remove_rule,0,3,0.0
SZ_Air,158,move_rule,0,3,0.0
SZ_Air,158,explicit_no_change,0,3,0.0
SZ_Air,158,deterministic_rejection,1,3,0.3333333333333333
SZ_Air,158,schema_fallback,0,3,0.0
SZ_Air,159,set_param,0,3,0.0
SZ_Air,159,add_rule,0,3,0.0
SZ_Air,159,replace_rule,0,3,0.0
SZ_Air,159,remove_rule,0,3,0.0
SZ_Air,159,move_rule,0,3,0.0
SZ_Air,159,explicit_no_change,1,3,0.3333333333333333
SZ_Air,159,deterministic_rejection,2,3,0.6666666666666666
SZ_Air,159,schema_fallback,0,3,0.0
SZ_Air,160,set_param,0,3,0.0
SZ_Air,160,add_rule,0,3,0.0
SZ_Air,160,replace_rule,1,3,0.3333333333333333
SZ_Air,160,remove_rule,0,3,0.0
SZ_Air,160,move_rule,0,3,0.0
SZ_Air,160,explicit_no_change,0,3,0.0
SZ_Air,160,deterministic_rejection,2,3,0.6666666666666666
SZ_Air,160,schema_fallback,0,3,0.0
SZ_Air,161,set_param,0,3,0.0
SZ_Air,161,add_rule,0,3,0.0
SZ_Air,161,replace_rule,1,3,0.3333333333333333
SZ_Air,161,remove_rule,0,3,0.0
SZ_Air,161,move_rule,0,3,0.0
SZ_Air,161,explicit_no_change,0,3,0.0
SZ_Air,161,deterministic_rejection,2,3,0.6666666666666666
SZ_Air,161,schema_fallback,0,3,0.0
SZ_Air,162,set_param,0,3,0.0
SZ_Air,162,add_rule,0,3,0.0
SZ_Air,162,replace_rule,1,3,0.3333333333333333
SZ_Air,162,remove_rule,0,3,0.0
SZ_Air,162,move_rule,0,3,0.0
SZ_Air,162,explicit_no_change,0,3,0.0
SZ_Air,162,deterministic_rejection,2,3,0.6666666666666666
SZ_Air,162,schema_fallback,0,3,0.0
SZ_Air,163,set_param,1,3,0.3333333333333333
SZ_Air,163,add_rule,0,3,0.0
SZ_Air,163,replace_rule,1,3,0.3333333333333333
SZ_Air,163,remove_rule,0,3,0.0
SZ_Air,163,move_rule,0,3,0.0
SZ_Air,163,explicit_no_change,1,3,0.3333333333333333
SZ_Air,163,deterministic_rejection,0,3,0.0
SZ_Air,163,schema_fallback,0,3,0.0
SZ_Air,164,set_param,0,3,0.0
SZ_Air,164,add_rule,0,3,0.0
SZ_Air,164,replace_rule,0,3,0.0
SZ_Air,164,remove_rule,0,3,0.0
SZ_Air,164,move_rule,0,3,0.0
SZ_Air,164,explicit_no_change,3,3,1.0
SZ_Air,164,deterministic_rejection,0,3,0.0
SZ_Air,164,schema_fallback,0,3,0.0
SZ_Air,165,set_param,0,3,0.0
SZ_Air,165,add_rule,0,3,0.0
SZ_Air,165,replace_rule,0,3,0.0
SZ_Air,165,remove_rule,0,3,0.0
SZ_Air,165,move_rule,0,3,0.0
SZ_Air,165,explicit_no_change,3,3,1.0
SZ_Air,165,deterministic_rejection,0,3,0.0
SZ_Air,165,schema_fallback,0,3,0.0
SZ_Air,166,set_param,0,3,0.0
SZ_Air,166,add_rule,0,3,0.0
SZ_Air,166,replace_rule,0,3,0.0
SZ_Air,166,remove_rule,0,3,0.0
SZ_Air,166,move_rule,0,3,0.0
SZ_Air,166,explicit_no_change,3,3,1.0
SZ_Air,166,deterministic_rejection,0,3,0.0
SZ_Air,166,schema_fallback,0,3,0.0
SZ_Air,167,set_param,0,3,0.0
SZ_Air,167,add_rule,0,3,0.0
SZ_Air,167,replace_rule,0,3,0.0
SZ_Air,167,remove_rule,0,3,0.0
SZ_Air,167,move_rule,0,3,0.0
SZ_Air,167,explicit_no_change,3,3,1.0
SZ_Air,167,deterministic_rejection,0,3,0.0
SZ_Air,167,schema_fallback,0,3,0.0
SZ_Air,168,set_param,0,3,0.0
SZ_Air,168,add_rule,0,3,0.0
SZ_Air,168,replace_rule,0,3,0.0
SZ_Air,168,remove_rule,0,3,0.0
SZ_Air,168,move_rule,0,3,0.0
SZ_Air,168,explicit_no_change,3,3,1.0
SZ_Air,168,deterministic_rejection,0,3,0.0
SZ_Air,168,schema_fallback,0,3,0.0
MZ_Hydro,1,set_param,0,6,0.0
MZ_Hydro,1,add_rule,0,6,0.0
MZ_Hydro,1,replace_rule,0,6,0.0
MZ_Hydro,1,remove_rule,0,6,0.0
MZ_Hydro,1,move_rule,0,6,0.0
MZ_Hydro,1,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,1,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,1,schema_fallback,0,6,0.0
MZ_Hydro,2,set_param,0,6,0.0
MZ_Hydro,2,add_rule,0,6,0.0
MZ_Hydro,2,replace_rule,0,6,0.0
MZ_Hydro,2,remove_rule,0,6,0.0
MZ_Hydro,2,move_rule,0,6,0.0
MZ_Hydro,2,explicit_no_change,5,6,0.8333333333333334
MZ_Hydro,2,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,2,schema_fallback,0,6,0.0
MZ_Hydro,3,set_param,0,6,0.0
MZ_Hydro,3,add_rule,0,6,0.0
MZ_Hydro,3,replace_rule,0,6,0.0
MZ_Hydro,3,remove_rule,0,6,0.0
MZ_Hydro,3,move_rule,0,6,0.0
MZ_Hydro,3,explicit_no_change,6,6,1.0
MZ_Hydro,3,deterministic_rejection,0,6,0.0
MZ_Hydro,3,schema_fallback,0,6,0.0
MZ_Hydro,4,set_param,0,6,0.0
MZ_Hydro,4,add_rule,0,6,0.0
MZ_Hydro,4,replace_rule,0,6,0.0
MZ_Hydro,4,remove_rule,0,6,0.0
MZ_Hydro,4,move_rule,0,6,0.0
MZ_Hydro,4,explicit_no_change,6,6,1.0
MZ_Hydro,4,deterministic_rejection,0,6,0.0
MZ_Hydro,4,schema_fallback,0,6,0.0
MZ_Hydro,5,set_param,0,6,0.0
MZ_Hydro,5,add_rule,0,6,0.0
MZ_Hydro,5,replace_rule,0,6,0.0
MZ_Hydro,5,remove_rule,0,6,0.0
MZ_Hydro,5,move_rule,0,6,0.0
MZ_Hydro,5,explicit_no_change,6,6,1.0
MZ_Hydro,5,deterministic_rejection,0,6,0.0
MZ_Hydro,5,schema_fallback,0,6,0.0
MZ_Hydro,6,set_param,0,6,0.0
MZ_Hydro,6,add_rule,0,6,0.0
MZ_Hydro,6,replace_rule,0,6,0.0
MZ_Hydro,6,remove_rule,0,6,0.0
MZ_Hydro,6,move_rule,0,6,0.0
MZ_Hydro,6,explicit_no_change,6,6,1.0
MZ_Hydro,6,deterministic_rejection,0,6,0.0
MZ_Hydro,6,schema_fallback,0,6,0.0
MZ_Hydro,7,set_param,0,6,0.0
MZ_Hydro,7,add_rule,0,6,0.0
MZ_Hydro,7,replace_rule,0,6,0.0
MZ_Hydro,7,remove_rule,0,6,0.0
MZ_Hydro,7,move_rule,0,6,0.0
MZ_Hydro,7,explicit_no_change,6,6,1.0
MZ_Hydro,7,deterministic_rejection,0,6,0.0
MZ_Hydro,7,schema_fallback,0,6,0.0
MZ_Hydro,8,set_param,1,6,0.16666666666666666
MZ_Hydro,8,add_rule,0,6,0.0
MZ_Hydro,8,replace_rule,1,6,0.16666666666666666
MZ_Hydro,8,remove_rule,0,6,0.0
MZ_Hydro,8,move_rule,0,6,0.0
MZ_Hydro,8,explicit_no_change,3,6,0.5
MZ_Hydro,8,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,8,schema_fallback,0,6,0.0
MZ_Hydro,9,set_param,3,6,0.5
MZ_Hydro,9,add_rule,0,6,0.0
MZ_Hydro,9,replace_rule,0,6,0.0
MZ_Hydro,9,remove_rule,0,6,0.0
MZ_Hydro,9,move_rule,0,6,0.0
MZ_Hydro,9,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,9,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,9,schema_fallback,0,6,0.0
MZ_Hydro,10,set_param,2,6,0.3333333333333333
MZ_Hydro,10,add_rule,0,6,0.0
MZ_Hydro,10,replace_rule,1,6,0.16666666666666666
MZ_Hydro,10,remove_rule,0,6,0.0
MZ_Hydro,10,move_rule,0,6,0.0
MZ_Hydro,10,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,10,deterministic_rejection,0,6,0.0
MZ_Hydro,10,schema_fallback,2,6,0.3333333333333333
MZ_Hydro,11,set_param,1,6,0.16666666666666666
MZ_Hydro,11,add_rule,0,6,0.0
MZ_Hydro,11,replace_rule,0,6,0.0
MZ_Hydro,11,remove_rule,0,6,0.0
MZ_Hydro,11,move_rule,0,6,0.0
MZ_Hydro,11,explicit_no_change,0,6,0.0
MZ_Hydro,11,deterministic_rejection,5,6,0.8333333333333334
MZ_Hydro,11,schema_fallback,0,6,0.0
MZ_Hydro,12,set_param,3,6,0.5
MZ_Hydro,12,add_rule,0,6,0.0
MZ_Hydro,12,replace_rule,0,6,0.0
MZ_Hydro,12,remove_rule,1,6,0.16666666666666666
MZ_Hydro,12,move_rule,0,6,0.0
MZ_Hydro,12,explicit_no_change,0,6,0.0
MZ_Hydro,12,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,12,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,13,set_param,1,6,0.16666666666666666
MZ_Hydro,13,add_rule,0,6,0.0
MZ_Hydro,13,replace_rule,0,6,0.0
MZ_Hydro,13,remove_rule,0,6,0.0
MZ_Hydro,13,move_rule,0,6,0.0
MZ_Hydro,13,explicit_no_change,0,6,0.0
MZ_Hydro,13,deterministic_rejection,4,6,0.6666666666666666
MZ_Hydro,13,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,14,set_param,1,6,0.16666666666666666
MZ_Hydro,14,add_rule,1,6,0.16666666666666666
MZ_Hydro,14,replace_rule,1,6,0.16666666666666666
MZ_Hydro,14,remove_rule,0,6,0.0
MZ_Hydro,14,move_rule,0,6,0.0
MZ_Hydro,14,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,14,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,14,schema_fallback,0,6,0.0
MZ_Hydro,15,set_param,0,6,0.0
MZ_Hydro,15,add_rule,1,6,0.16666666666666666
MZ_Hydro,15,replace_rule,1,6,0.16666666666666666
MZ_Hydro,15,remove_rule,1,6,0.16666666666666666
MZ_Hydro,15,move_rule,0,6,0.0
MZ_Hydro,15,explicit_no_change,0,6,0.0
MZ_Hydro,15,deterministic_rejection,3,6,0.5
MZ_Hydro,15,schema_fallback,0,6,0.0
MZ_Hydro,16,set_param,2,6,0.3333333333333333
MZ_Hydro,16,add_rule,0,6,0.0
MZ_Hydro,16,replace_rule,0,6,0.0
MZ_Hydro,16,remove_rule,0,6,0.0
MZ_Hydro,16,move_rule,0,6,0.0
MZ_Hydro,16,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,16,deterministic_rejection,3,6,0.5
MZ_Hydro,16,schema_fallback,0,6,0.0
MZ_Hydro,17,set_param,2,6,0.3333333333333333
MZ_Hydro,17,add_rule,1,6,0.16666666666666666
MZ_Hydro,17,replace_rule,0,6,0.0
MZ_Hydro,17,remove_rule,0,6,0.0
MZ_Hydro,17,move_rule,0,6,0.0
MZ_Hydro,17,explicit_no_change,0,6,0.0
MZ_Hydro,17,deterministic_rejection,3,6,0.5
MZ_Hydro,17,schema_fallback,0,6,0.0
MZ_Hydro,18,set_param,2,6,0.3333333333333333
MZ_Hydro,18,add_rule,0,6,0.0
MZ_Hydro,18,replace_rule,0,6,0.0
MZ_Hydro,18,remove_rule,0,6,0.0
MZ_Hydro,18,move_rule,0,6,0.0
MZ_Hydro,18,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,18,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,18,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,19,set_param,1,6,0.16666666666666666
MZ_Hydro,19,add_rule,0,6,0.0
MZ_Hydro,19,replace_rule,1,6,0.16666666666666666
MZ_Hydro,19,remove_rule,0,6,0.0
MZ_Hydro,19,move_rule,0,6,0.0
MZ_Hydro,19,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,19,deterministic_rejection,3,6,0.5
MZ_Hydro,19,schema_fallback,0,6,0.0
MZ_Hydro,20,set_param,0,6,0.0
MZ_Hydro,20,add_rule,0,6,0.0
MZ_Hydro,20,replace_rule,2,6,0.3333333333333333
MZ_Hydro,20,remove_rule,0,6,0.0
MZ_Hydro,20,move_rule,0,6,0.0
MZ_Hydro,20,explicit_no_change,0,6,0.0
MZ_Hydro,20,deterministic_rejection,4,6,0.6666666666666666
MZ_Hydro,20,schema_fallback,0,6,0.0
MZ_Hydro,21,set_param,1,6,0.16666666666666666
MZ_Hydro,21,add_rule,0,6,0.0
MZ_Hydro,21,replace_rule,1,6,0.16666666666666666
MZ_Hydro,21,remove_rule,0,6,0.0
MZ_Hydro,21,move_rule,0,6,0.0
MZ_Hydro,21,explicit_no_change,4,6,0.6666666666666666
MZ_Hydro,21,deterministic_rejection,0,6,0.0
MZ_Hydro,21,schema_fallback,0,6,0.0
MZ_Hydro,22,set_param,0,6,0.0
MZ_Hydro,22,add_rule,0,6,0.0
MZ_Hydro,22,replace_rule,0,6,0.0
MZ_Hydro,22,remove_rule,0,6,0.0
MZ_Hydro,22,move_rule,0,6,0.0
MZ_Hydro,22,explicit_no_change,6,6,1.0
MZ_Hydro,22,deterministic_rejection,0,6,0.0
MZ_Hydro,22,schema_fallback,0,6,0.0
MZ_Hydro,23,set_param,0,6,0.0
MZ_Hydro,23,add_rule,0,6,0.0
MZ_Hydro,23,replace_rule,0,6,0.0
MZ_Hydro,23,remove_rule,0,6,0.0
MZ_Hydro,23,move_rule,0,6,0.0
MZ_Hydro,23,explicit_no_change,6,6,1.0
MZ_Hydro,23,deterministic_rejection,0,6,0.0
MZ_Hydro,23,schema_fallback,0,6,0.0
MZ_Hydro,24,set_param,0,6,0.0
MZ_Hydro,24,add_rule,0,6,0.0
MZ_Hydro,24,replace_rule,0,6,0.0
MZ_Hydro,24,remove_rule,0,6,0.0
MZ_Hydro,24,move_rule,0,6,0.0
MZ_Hydro,24,explicit_no_change,6,6,1.0
MZ_Hydro,24,deterministic_rejection,0,6,0.0
MZ_Hydro,24,schema_fallback,0,6,0.0
MZ_Hydro,25,set_param,0,6,0.0
MZ_Hydro,25,add_rule,0,6,0.0
MZ_Hydro,25,replace_rule,0,6,0.0
MZ_Hydro,25,remove_rule,0,6,0.0
MZ_Hydro,25,move_rule,0,6,0.0
MZ_Hydro,25,explicit_no_change,6,6,1.0
MZ_Hydro,25,deterministic_rejection,0,6,0.0
MZ_Hydro,25,schema_fallback,0,6,0.0
MZ_Hydro,26,set_param,0,6,0.0
MZ_Hydro,26,add_rule,0,6,0.0
MZ_Hydro,26,replace_rule,0,6,0.0
MZ_Hydro,26,remove_rule,0,6,0.0
MZ_Hydro,26,move_rule,0,6,0.0
MZ_Hydro,26,explicit_no_change,6,6,1.0
MZ_Hydro,26,deterministic_rejection,0,6,0.0
MZ_Hydro,26,schema_fallback,0,6,0.0
MZ_Hydro,27,set_param,0,6,0.0
MZ_Hydro,27,add_rule,0,6,0.0
MZ_Hydro,27,replace_rule,0,6,0.0
MZ_Hydro,27,remove_rule,0,6,0.0
MZ_Hydro,27,move_rule,0,6,0.0
MZ_Hydro,27,explicit_no_change,6,6,1.0
MZ_Hydro,27,deterministic_rejection,0,6,0.0
MZ_Hydro,27,schema_fallback,0,6,0.0
MZ_Hydro,28,set_param,0,6,0.0
MZ_Hydro,28,add_rule,0,6,0.0
MZ_Hydro,28,replace_rule,0,6,0.0
MZ_Hydro,28,remove_rule,0,6,0.0
MZ_Hydro,28,move_rule,0,6,0.0
MZ_Hydro,28,explicit_no_change,6,6,1.0
MZ_Hydro,28,deterministic_rejection,0,6,0.0
MZ_Hydro,28,schema_fallback,0,6,0.0
MZ_Hydro,29,set_param,0,6,0.0
MZ_Hydro,29,add_rule,0,6,0.0
MZ_Hydro,29,replace_rule,0,6,0.0
MZ_Hydro,29,remove_rule,0,6,0.0
MZ_Hydro,29,move_rule,0,6,0.0
MZ_Hydro,29,explicit_no_change,6,6,1.0
MZ_Hydro,29,deterministic_rejection,0,6,0.0
MZ_Hydro,29,schema_fallback,0,6,0.0
MZ_Hydro,30,set_param,0,6,0.0
MZ_Hydro,30,add_rule,0,6,0.0
MZ_Hydro,30,replace_rule,0,6,0.0
MZ_Hydro,30,remove_rule,0,6,0.0
MZ_Hydro,30,move_rule,0,6,0.0
MZ_Hydro,30,explicit_no_change,6,6,1.0
MZ_Hydro,30,deterministic_rejection,0,6,0.0
MZ_Hydro,30,schema_fallback,0,6,0.0
MZ_Hydro,31,set_param,0,6,0.0
MZ_Hydro,31,add_rule,0,6,0.0
MZ_Hydro,31,replace_rule,0,6,0.0
MZ_Hydro,31,remove_rule,0,6,0.0
MZ_Hydro,31,move_rule,0,6,0.0
MZ_Hydro,31,explicit_no_change,6,6,1.0
MZ_Hydro,31,deterministic_rejection,0,6,0.0
MZ_Hydro,31,schema_fallback,0,6,0.0
MZ_Hydro,32,set_param,1,6,0.16666666666666666
MZ_Hydro,32,add_rule,0,6,0.0
MZ_Hydro,32,replace_rule,1,6,0.16666666666666666
MZ_Hydro,32,remove_rule,0,6,0.0
MZ_Hydro,32,move_rule,0,6,0.0
MZ_Hydro,32,explicit_no_change,2,6,0.3333333333333333
MZ_Hydro,32,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,32,schema_fallback,0,6,0.0
MZ_Hydro,33,set_param,1,6,0.16666666666666666
MZ_Hydro,33,add_rule,0,6,0.0
MZ_Hydro,33,replace_rule,0,6,0.0
MZ_Hydro,33,remove_rule,0,6,0.0
MZ_Hydro,33,move_rule,0,6,0.0
MZ_Hydro,33,explicit_no_change,3,6,0.5
MZ_Hydro,33,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,33,schema_fallback,0,6,0.0
MZ_Hydro,34,set_param,2,6,0.3333333333333333
MZ_Hydro,34,add_rule,1,6,0.16666666666666666
MZ_Hydro,34,replace_rule,1,6,0.16666666666666666
MZ_Hydro,34,remove_rule,0,6,0.0
MZ_Hydro,34,move_rule,0,6,0.0
MZ_Hydro,34,explicit_no_change,0,6,0.0
MZ_Hydro,34,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,34,schema_fallback,0,6,0.0
MZ_Hydro,35,set_param,1,6,0.16666666666666666
MZ_Hydro,35,add_rule,0,6,0.0
MZ_Hydro,35,replace_rule,2,6,0.3333333333333333
MZ_Hydro,35,remove_rule,1,6,0.16666666666666666
MZ_Hydro,35,move_rule,0,6,0.0
MZ_Hydro,35,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,35,deterministic_rejection,1,6,0.16666666666666666
MZ_Hydro,35,schema_fallback,0,6,0.0
MZ_Hydro,36,set_param,2,6,0.3333333333333333
MZ_Hydro,36,add_rule,0,6,0.0
MZ_Hydro,36,replace_rule,0,6,0.0
MZ_Hydro,36,remove_rule,0,6,0.0
MZ_Hydro,36,move_rule,0,6,0.0
MZ_Hydro,36,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,36,deterministic_rejection,3,6,0.5
MZ_Hydro,36,schema_fallback,0,6,0.0
MZ_Hydro,37,set_param,0,6,0.0
MZ_Hydro,37,add_rule,0,6,0.0
MZ_Hydro,37,replace_rule,0,6,0.0
MZ_Hydro,37,remove_rule,0,6,0.0
MZ_Hydro,37,move_rule,0,6,0.0
MZ_Hydro,37,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,37,deterministic_rejection,3,6,0.5
MZ_Hydro,37,schema_fallback,2,6,0.3333333333333333
MZ_Hydro,38,set_param,0,6,0.0
MZ_Hydro,38,add_rule,0,6,0.0
MZ_Hydro,38,replace_rule,1,6,0.16666666666666666
MZ_Hydro,38,remove_rule,0,6,0.0
MZ_Hydro,38,move_rule,0,6,0.0
MZ_Hydro,38,explicit_no_change,0,6,0.0
MZ_Hydro,38,deterministic_rejection,5,6,0.8333333333333334
MZ_Hydro,38,schema_fallback,0,6,0.0
MZ_Hydro,39,set_param,0,6,0.0
MZ_Hydro,39,add_rule,1,6,0.16666666666666666
MZ_Hydro,39,replace_rule,1,6,0.16666666666666666
MZ_Hydro,39,remove_rule,0,6,0.0
MZ_Hydro,39,move_rule,0,6,0.0
MZ_Hydro,39,explicit_no_change,0,6,0.0
MZ_Hydro,39,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,39,schema_fallback,2,6,0.3333333333333333
MZ_Hydro,40,set_param,0,6,0.0
MZ_Hydro,40,add_rule,0,6,0.0
MZ_Hydro,40,replace_rule,1,6,0.16666666666666666
MZ_Hydro,40,remove_rule,0,6,0.0
MZ_Hydro,40,move_rule,1,6,0.16666666666666666
MZ_Hydro,40,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,40,deterministic_rejection,3,6,0.5
MZ_Hydro,40,schema_fallback,0,6,0.0
MZ_Hydro,41,set_param,0,6,0.0
MZ_Hydro,41,add_rule,0,6,0.0
MZ_Hydro,41,replace_rule,0,6,0.0
MZ_Hydro,41,remove_rule,0,6,0.0
MZ_Hydro,41,move_rule,0,6,0.0
MZ_Hydro,41,explicit_no_change,0,6,0.0
MZ_Hydro,41,deterministic_rejection,5,6,0.8333333333333334
MZ_Hydro,41,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,42,set_param,0,6,0.0
MZ_Hydro,42,add_rule,0,6,0.0
MZ_Hydro,42,replace_rule,0,6,0.0
MZ_Hydro,42,remove_rule,0,6,0.0
MZ_Hydro,42,move_rule,0,6,0.0
MZ_Hydro,42,explicit_no_change,0,6,0.0
MZ_Hydro,42,deterministic_rejection,3,6,0.5
MZ_Hydro,42,schema_fallback,3,6,0.5
MZ_Hydro,43,set_param,0,6,0.0
MZ_Hydro,43,add_rule,1,6,0.16666666666666666
MZ_Hydro,43,replace_rule,0,6,0.0
MZ_Hydro,43,remove_rule,0,6,0.0
MZ_Hydro,43,move_rule,0,6,0.0
MZ_Hydro,43,explicit_no_change,1,6,0.16666666666666666
MZ_Hydro,43,deterministic_rejection,4,6,0.6666666666666666
MZ_Hydro,43,schema_fallback,0,6,0.0
MZ_Hydro,44,set_param,0,6,0.0
MZ_Hydro,44,add_rule,0,6,0.0
MZ_Hydro,44,replace_rule,3,6,0.5
MZ_Hydro,44,remove_rule,0,6,0.0
MZ_Hydro,44,move_rule,0,6,0.0
MZ_Hydro,44,explicit_no_change,0,6,0.0
MZ_Hydro,44,deterministic_rejection,2,6,0.3333333333333333
MZ_Hydro,44,schema_fallback,1,6,0.16666666666666666
MZ_Hydro,45,set_param,0,6,0.0
MZ_Hydro,45,add_rule,0,6,0.0
MZ_Hydro,45,replace_rule,0,6,0.0
MZ_Hydro,45,remove_rule,0,6,0.0
MZ_Hydro,45,move_rule,0,6,0.0
MZ_Hydro,45,explicit_no_change,6,6,1.0
MZ_Hydro,45,deterministic_rejection,0,6,0.0
MZ_Hydro,45,schema_fallback,0,6,0.0
MZ_Hydro,46,set_param,0,6,0.0
MZ_Hydro,46,add_rule,0,6,0.0
MZ_Hydro,46,replace_rule,0,6,0.0
MZ_Hydro,46,remove_rule,0,6,0.0
MZ_Hydro,46,move_rule,0,6,0.0
