case,repeat,hour,proposed_hour_reward,erbc_hour_reward,hour_reward_advantage,cumulative_reward_advantage
MZ_Hydro,R03,88,-4.220350955642999,-4.264742949561135,0.04439199391813542,8.428880788390291
MZ_Hydro,R03,89,-3.599651560108063,-3.670894178148966,0.0712426180409027,8.500123406431193
MZ_Hydro,R03,90,-2.5542811852249017,-2.7616956312732546,0.2074144460483529,8.707537852479547
MZ_Hydro,R03,91,-1.4202955727383868,-1.5116306627903853,0.09133509005199847,8.798872942531546
MZ_Hydro,R03,92,-0.36949425211882087,-0.364276907186737,-0.005217344932083867,8.79365559759946
MZ_Hydro,R03,93,0.0,0.0,0.0,8.79365559759946
MZ_Hydro,R03,94,0.0,0.0,0.0,8.79365559759946
MZ_Hydro,R03,95,0.0,0.0,0.0,8.79365559759946
MZ_Hydro,R03,96,0.0,0.0,0.0,8.79365559759946
MZ_Hydro,R03,97,-0.008779975,0.0,-0.008779975,8.784875622599461
MZ_Hydro,R03,98,0.0,0.0,0.0,8.784875622599461
MZ_Hydro,R03,99,0.0,0.0,0.0,8.784875622599461
MZ_Hydro,R03,100,0.0,0.0,0.0,8.784875622599461
MZ_Hydro,R03,101,0.0,0.0,0.0,8.784875622599461
MZ_Hydro,R03,102,-0.3114858190742149,-0.3322518696956306,0.020766050621415677,8.805641673220878
MZ_Hydro,R03,103,-2.3450879058755474,-3.629386089965896,1.2842981840903485,10.089939857311226
MZ_Hydro,R03,104,-4.91528343443494,-2.978530319278439,-1.9367531151565012,8.153186742154725
MZ_Hydro,R03,105,-2.913014787753773,-2.474365888164285,-0.43864889958948794,7.714537842565237
MZ_Hydro,R03,106,-3.241225140688056,-3.381546781001603,0.1403216403135472,7.854859482878784
MZ_Hydro,R03,107,-4.868370529926508,-4.098190923802818,-0.7701796061236896,7.084679876755095
MZ_Hydro,R03,108,-5.040903677794586,-4.034650431566935,-1.0062532462276508,6.078426630527444
MZ_Hydro,R03,109,-3.980275316438299,-3.5561238845255465,-0.4241514319127524,5.654275198614691
MZ_Hydro,R03,110,-3.901290550613036,-3.8024326840480693,-0.09885786656496665,5.555417332049725
MZ_Hydro,R03,111,-4.565463041624976,-4.581044540316136,0.015581498691160434,5.570998830740885
MZ_Hydro,R03,112,-4.416585572563124,-4.5197493350289495,0.10316376246582593,5.674162593206711
MZ_Hydro,R03,113,-3.7626290715444783,-3.8080303798675788,0.04540130832310041,5.719563901529812
MZ_Hydro,R03,114,-2.934841451363622,-2.9802979068206303,0.04545645545700827,5.76502035698682
MZ_Hydro,R03,115,-1.7261208242845947,-1.7024760513732997,-0.023644772911294965,5.741375584075525
MZ_Hydro,R03,116,-0.5132049671867374,-0.364276907186737,-0.14892806000000036,5.592447524075525
MZ_Hydro,R03,117,0.0,0.0,0.0,5.592447524075525
MZ_Hydro,R03,118,-0.008779975,0.0,-0.008779975,5.583667549075525
MZ_Hydro,R03,119,0.0,0.0,0.0,5.583667549075525
MZ_Hydro,R03,120,0.0,0.0,0.0,5.583667549075525
MZ_Air,R01,1,-1.6544019921230313,-0.19369582372285585,-1.4607061684001754,-1.4607061684001754
MZ_Air,R01,2,-1.3474492300384588,-0.00023928190399698923,-1.347209948134462,-2.8079161165346376
MZ_Air,R01,3,-0.6500769058240792,-0.00024373695336927858,-0.6498331688707099,-3.4577492854053475
MZ_Air,R01,4,-0.000282430073062304,-0.00024672152033076164,-3.570855273154236e-05,-3.457784993958079
MZ_Air,R01,5,-0.0002874525716133095,-0.00025240432035122706,-3.5048251262082464e-05,-3.4578200422093412
MZ_Air,R01,6,-0.000284831062807605,-1.6925272219426881,1.6922423908798805,-1.7655776513294608
MZ_Air,R01,7,-1.4156157526671251,-1.839130092927746,0.42351434026062096,-1.3420633110688398
MZ_Air,R01,8,-2.4370318087860707,-2.4022807803462483,-0.03475102843982247,-1.3768143395086623
MZ_Air,R01,9,-2.8517998650784033,-2.599795158017973,-0.25200470706043054,-1.6288190465690928
MZ_Air,R01,10,-2.9774401517556344,-2.6443323197177055,-0.3331078320379288,-1.9619268786070216
MZ_Air,R01,11,-2.882675217106391,-3.035518438709424,0.1528432216030331,-1.8090836570039885
MZ_Air,R01,12,-3.184293342085721,-3.435990885254326,0.25169754316860526,-1.5573861138353833
MZ_Air,R01,13,-3.3908886154231133,-3.633488642043843,0.24260002662072955,-1.3147860872146537
MZ_Air,R01,14,-4.465731909428308,-4.400516416399178,-0.06521549302912977,-1.3800015802437835
MZ_Air,R01,15,-12.759580036745074,-12.350647530798968,-0.4089325059461064,-1.78893408618989
MZ_Air,R01,16,-12.308343091837903,-13.2962590766737,0.9879159848357961,-0.8010181013540938
MZ_Air,R01,17,-12.942104745260016,-13.769850513413664,0.8277457681536475,0.02672766679955374
MZ_Air,R01,18,-10.249552889282661,-11.73257011282289,1.4830172235402284,1.509744890339782
MZ_Air,R01,19,-7.1925740704402905,-7.993786239109947,0.8012121686696565,2.3109570590094384
MZ_Air,R01,20,-0.07381642788731319,-0.10863838078643022,0.034821952899117034,2.3457790119085553
MZ_Air,R01,21,-0.0003237018702771831,-0.0003217319534112446,-1.969916865938472e-06,2.3457770419916892
MZ_Air,R01,22,-0.00033020481463346535,-0.0003282090480755842,-1.99576655788116e-06,2.3457750462251314
MZ_Air,R01,23,-0.0002730389463373202,-0.00027138573419438765,-1.653212142932567e-06,2.3457733930129887
MZ_Air,R01,24,-0.00026839613436981487,-0.00026673530214307487,-1.6608322267400036e-06,2.345771732180762
MZ_Air,R01,25,-0.00026999203618980754,-0.0002683146858847011,-1.677350305106433e-06,2.3457700548304565
MZ_Air,R01,26,-0.0002747831770551402,-0.00027308408015744106,-1.6990968976991457e-06,2.3457683557335587
MZ_Air,R01,27,-0.00027981861519344917,-0.00027809666828008803,-1.7219469133611365e-06,2.345766633786645
MZ_Air,R01,28,-0.0002846332399613628,-0.000282888164627532,-1.7450753338307985e-06,2.345764888711311
MZ_Air,R01,29,-0.00028970566631116734,-0.0002879363048741817,-1.7693614369856362e-06,2.3457631193498742
MZ_Air,R01,30,-3.028983033408595,-2.990825725047105,-0.038157308361490117,2.307605810988384
MZ_Air,R01,31,-1.6605156642495058,-1.6567837154808747,-0.0037319487686311437,2.3038738622197528
MZ_Air,R01,32,-2.7849776481840034,-3.366921980683121,0.5819443324991176,2.8858181947188704
MZ_Air,R01,33,-3.333839156680358,-3.2192538324406863,-0.1145853242396715,2.771232870479199
MZ_Air,R01,34,-2.944938446351535,-3.0417282510701398,0.09678980471860488,2.8680226751978037
MZ_Air,R01,35,-3.112078132174223,-3.4091493943652216,0.29707126219099855,3.1650939373888023
MZ_Air,R01,36,-3.134589583235084,-3.4084927517648187,0.27390316852973484,3.438997105918537
MZ_Air,R01,37,-2.8581030435943315,-3.2792409750269362,0.4211379314326047,3.860135037351142
